"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2015","2015",0.73285422766392,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2016","2016",0.63439161316038,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2017","2017",0.46350507416081,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2018","2018",0.15480213670555,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2019","2019",2.3263648775644,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2020","2020",1.9679075566042,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2000","2000",39.616420289059,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2001","2001",47.314852700491,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2002","2002",35.085152217209,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2003","2003",29.693675889328,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2004","2004",22.3331680948,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2005","2005",19.850493599376,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2006","2006",26.733805966269,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2007","2007",28.306617558057,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2008","2008",23.040215044021,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2009","2009",22.55838641189,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2010","2010",28.032960487127,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2011","2011",30.581994411457,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2012","2012",39.439909857916,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2013","2013",44.209409502337,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2014","2014",49.291136924906,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2015","2015",43.60057900635,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2016","2016",47.464926351631,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2017","2017",42.291759465479,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2018","2018",45.478041434328,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2019","2019",41.532862342111,,
"CZE","Czech Republic","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2020","2020",35.0066623748,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2000","2000",168.93942964883,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2001","2001",169.42729201037,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2002","2002",169.57577185953,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2003","2003",169.86566108885,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2004","2004",170.29695969833,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2005","2005",170.5420692906,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2006","2006",170.65991044073,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2007","2007",173.19585199152,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2008","2008",173.65071883102,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2009","2009",174.60051850106,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2010","2010",175.35705868489,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2011","2011",174.53217063399,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2012","2012",184.8225,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2013","2013",185.27,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2014","2014",186.0175,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2015","2015",186.18,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2016","2016",186.2425,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2017","2017",186.395,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2018","2018",186.8175,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2019","2019",186.8025,,
"DNK","Denmark","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2020","2020",187.0175,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2000","2000",1.3295015415522,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2001","2001",1.3521032717561,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2002","2002",1.4037330961349,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2003","2003",1.7620778644171,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2004","2004",1.7686867708319,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2005","2005",1.7661447464795,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2006","2006",1.8505475687396,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2007","2007",1.8710792385048,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2008","2008",1.9123235613464,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2009","2009",1.9019208185414,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2010","2010",1.9246277081877,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2011","2011",1.936424771113,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2012","2012",2.0397949383868,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2013","2013",2.0645544340692,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2014","2014",2.0979208945395,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2015","2015",2.0813191535074,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2016","2016",2.1168637663262,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2017","2017",2.1647576383487,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2018","2018",2.1919788028423,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2019","2019",2.2309658596646,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2020","2020",2.269841057655,,
"DNK","Denmark","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2021","2021",2.2132635625801,,
"DNK","Denmark","IND-INFR-URB-SHARE","Share of urban roads in total road network","2000","2000",27.90000139507,,
"DNK","Denmark","IND-INFR-URB-SHARE","Share of urban roads in total road network","2001","2001",27.91286445582,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2000","2000",6.5236860711761,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2001","2001",6.5236860711761,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2002","2002",6.9475,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2003","2003",8.295,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2004","2004",7.9425,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2005","2005",7.9425,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2006","2006",7.8475,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2007","2007",7.9525,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2008","2008",7.9525,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2013","2013",5.2375,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2014","2014",5.2375,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2015","2015",5.0775,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2016","2016",5.1125,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2017","2017",4.9675,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2018","2018",4.9675,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2019","2019",5.105,,
"DNK","Denmark","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2020","2020",4.995,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2000","2000",22.543352601156,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2001","2001",22.543352601156,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2002","2002",22.490104354084,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2006","2006",20.261229690984,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2007","2007",20.119459289532,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2008","2008",20.182332599811,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2013","2013",29.64200477327,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2014","2014",29.64200477327,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2015","2015",30.576070901034,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2016","2016",30.366748166259,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2017","2017",31.504781077001,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2018","2018",31.202818319074,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2019","2019",35.749265426053,,
"DNK","Denmark","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2020","2020",38.838838838839,,
"DNK","Denmark","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2004","2004",15,,
