"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,335906,,
"KOR","Korea","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,338962,,
"KOR","Korea","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,361875,,
"KOR","Korea","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,352458,,
"KOR","Korea","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,341391,,
"KOR","Korea","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,344565,,
"KOR","Korea","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,328711,,
"KOR","Korea","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,337497,,
"KOR","Korea","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,350400,,
"KOR","Korea","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,331720,,
"KOR","Korea","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,322829,,
"KOR","Korea","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,323037,,
"KOR","Korea","T-ACCI-INJ","Road injured","2019","2019","PER","Persons","0","Units",,,341712,,
"KOR","Korea","T-ACCI-INJ","Road injured","2020","2020","PER","Persons","0","Units",,,306194,,
"KOR","Korea","T-ACCI-INJ","Road injured","2021","2021","PER","Persons","0","Units",,,291608,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,462,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,455,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,405,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,461,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2004","2004","PER","Persons","0","Units",,,435,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,405,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,393,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,421,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,366,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,384,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,375,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,284,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,308,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,253,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,292,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,317,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,327,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,378,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2018","2018","PER","Persons","0","Units",,,378,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2019","2019","PER","Persons","0","Units",,,350,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2020","2020","PER","Persons","0","Units",,,320,,
"NZL","New Zealand","T-ACCI-KIL","Road fatalities (30 days)","2021","2021","PER","Persons","0","Units",,,318,"P","Provisional value"
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,28591,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,29066,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,29483,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,29891,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,30330,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,32069,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,33740,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,34005,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,34839,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,35039,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,34008,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,35233,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,35367,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,36322,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,36703,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,38286,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,40237,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,40553,,
"AUS","Australia","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,40732,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2000","2000","PER","Persons","0","Units",,,20501,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2001","2001","PER","Persons","0","Units",,,22093,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2002","2002","PER","Persons","0","Units",,,23923,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2003","2003","PER","Persons","0","Units",,,26153,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2004","2004","PER","Persons","0","Units",,,24271,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2005","2005","PER","Persons","0","Units",,,21773,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,23136,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,25092,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,22395,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,21923,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,18333,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,18065,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,16010,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,15274,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,14222,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,15024,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,14596,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,14608,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,13989,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2019","2019","PER","Persons","0","Units",,,12885,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2020","2020","PER","Persons","0","Units",,,10035,,
"HRV","Croatia","T-ACCI-INJ","Road injured","2021","2021","PER","Persons","0","Units",,,11918,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,78911,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,80888,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,84674,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,85998,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2004","2004","PER","Persons","0","Units",,,92618,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,94968,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,105749,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,114444,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,119860,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,125660,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,134513,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,142485,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,138258,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,137572,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,139671,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,146133,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,150785,,
"IND","India","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,147913,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,61553,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,58510,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,58054,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,56614,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,53144,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,50343,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,47987,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,47172,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,44709,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,47151,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,47302,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,42851,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,38823,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,39390,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,39653,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,41549,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,41668,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,44495,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,46034,"B","Break"
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,48025,,
"PRT","Portugal","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,34471,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,1486,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,1334,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,1431,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,1447,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2004","2004","PER","Persons","0","Units",,,1382,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,1286,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,1063,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,1222,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,1076,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,901,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,802,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,773,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,742,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,654,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,688,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,738,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,611,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,577,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2018","2018","PER","Persons","0","Units",,,656,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2019","2019","PER","Persons","0","Units",,,618,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2020","2020","PER","Persons","0","Units",,,518,,
"CZE","Czech Republic","T-ACCI-KIL","Road fatalities (30 days)","2021","2021","PER","Persons","0","Units",,,532,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,6037,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,6369,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,6818,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,7132,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,6932,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,6042,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,5811,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,6507,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,5724,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,4184,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,4241,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,4403,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,4356,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,4517,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,4815,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,4754,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,4806,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,4954,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,4946,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,4688,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,4205,,
"LVA","Latvia","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,4144,,
"GBR","United Kingdom","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,3580,,
"GBR","United Kingdom","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,3598,,
"GBR","United Kingdom","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,3581,,
"GBR","United Kingdom","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,3658,,
